1352.00 2014.00 4.00 28.00 100.00 60.18 7.47 1250.00 0.00 999999.00 999999.00 0.00 0.00 -5.90 -6.20 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1352.00 2014.00 4.00 28.00 200.00 60.18 7.47 1250.00 0.00 999999.00 999999.00 290.00 1.00 -7.90 -9.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1357.00 2014.00 4.00 28.00 100.00 61.50 7.70 35.00 0.00 921.00 1015.60 310.00 6.00 4.30 -0.90 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1357.00 2014.00 4.00 28.00 200.00 61.50 7.70 35.00 0.00 920.60 1015.10 310.00 6.00 4.30 -0.90 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1358.00 2014.00 4.00 28.00 100.00 60.85 8.58 604.00 0.00 943.50 1016.90 999999.00 999999.00 -0.60 -1.70 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1358.00 2014.00 4.00 28.00 200.00 60.85 8.58 604.00 0.00 943.10 1016.80 999999.00 999999.00 -1.80 -2.40 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1359.00 2014.00 4.00 28.00 100.00 60.52 8.18 773.00 0.00 925.30 1017.70 0.00 0.00 0.80 -2.20 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1359.00 2014.00 4.00 28.00 200.00 60.52 8.18 773.00 0.00 925.00 1017.70 230.00 1.00 -0.40 -2.40 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1400.00 2014.00 4.00 28.00 100.00 56.50 3.20 48.00 0.00 1006.60 1012.60 100.00 7.00 11.50 8.60 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1400.00 2014.00 4.00 28.00 200.00 56.50 3.20 48.00 0.00 1006.60 1012.60 100.00 6.00 11.30 8.30 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1424.00 2014.00 4.00 28.00 100.00 59.63 6.35 2.00 0.00 1015.30 1015.60 999999.00 999999.00 7.20 1.20 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1424.00 2014.00 4.00 28.00 200.00 59.63 6.35 2.00 0.00 1015.00 1015.30 999999.00 999999.00 6.40 1.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1434.00 2014.00 4.00 28.00 100.00 59.75 7.35 822.00 0.00 920.50 1018.70 0.00 0.00 -2.20 -3.20 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1434.00 2014.00 4.00 28.00 200.00 59.75 7.35 822.00 0.00 920.10 1018.30 0.00 0.00 -2.30 -3.20 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1436.00 2014.00 4.00 28.00 100.00 57.97 7.03 13.00 0.00 999999.00 999999.00 50.00 1.00 9.80 1.50 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1436.00 2014.00 4.00 28.00 200.00 57.97 7.03 13.00 0.00 999999.00 999999.00 40.00 2.00 10.00 1.40 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1441.00 2014.00 4.00 28.00 100.00 59.58 7.40 836.00 0.00 918.10 1019.20 20.00 1.00 -3.20 -4.60 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1441.00 2014.00 4.00 28.00 200.00 59.58 7.40 836.00 0.00 917.80 1018.70 40.00 2.00 -2.80 -3.90 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1447.00 2014.00 4.00 28.00 100.00 59.48 8.18 561.00 0.00 949.60 1017.50 350.00 3.00 1.10 -1.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1447.00 2014.00 4.00 28.00 200.00 59.48 8.18 561.00 0.00 949.20 1017.30 350.00 3.00 0.70 -1.20 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1452.00 2014.00 4.00 28.00 100.00 58.20 8.07 17.00 0.00 1012.80 1015.00 50.00 3.00 4.00 0.90 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1452.00 2014.00 4.00 28.00 200.00 58.20 8.07 17.00 0.00 1012.60 1014.80 50.00 3.00 3.30 0.70 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1453.00 2014.00 4.00 28.00 100.00 58.60 8.40 162.00 0.00 999999.00 999999.00 30.00 1.00 0.10 -2.10 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1453.00 2014.00 4.00 28.00 200.00 58.60 8.40 162.00 0.00 999999.00 999999.00 0.00 0.00 -0.60 -2.00 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1455.00 2014.00 4.00 28.00 100.00 59.02 8.52 254.00 0.00 984.80 1016.10 60.00 1.00 3.30 -1.90 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1455.00 2014.00 4.00 28.00 200.00 59.02 8.52 254.00 0.00 984.50 1015.90 60.00 1.00 1.90 -3.00 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1463.00 2014.00 4.00 28.00 100.00 59.65 10.77 89.00 0.00 999999.00 999999.00 999999.00 999999.00 6.40 3.50 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1463.00 2014.00 4.00 28.00 200.00 59.65 10.77 89.00 0.00 999999.00 999999.00 999999.00 999999.00 5.40 3.10 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1464.00 2014.00 4.00 28.00 100.00 58.33 8.52 6.00 0.00 999999.00 999999.00 0.00 0.00 3.30 0.20 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1464.00 2014.00 4.00 28.00 200.00 58.33 8.52 6.00 0.00 999999.00 999999.00 250.00 1.00 2.60 0.00 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1486.00 2014.00 4.00 28.00 100.00 59.85 10.43 163.00 0.00 999999.00 999999.00 999999.00 999999.00 11.10 1.60 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1486.00 2014.00 4.00 28.00 200.00 59.85 10.43 163.00 0.00 999999.00 999999.00 999999.00 999999.00 8.20 2.00 999999.00 999999.00 999999.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1487.00 2014.00 4.00 28.00 100.00 59.92 10.83 90.00 0.00 999999.00 999999.00 30.00 1.00 8.40 4.60 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1492.00 2014.00 4.00 28.00 100.00 59.93 10.72 96.00 0.00 1001.70 1013.40 20.00 2.00 8.30 3.40 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
1492.00 2014.00 4.00 28.00 200.00 59.93 10.72 96.00 0.00 1001.60 1013.40 0.00 0.00 6.20 2.80 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
2207.00 2014.00 4.00 28.00 300.00 63.27 12.12 585.00 0.00 942.70 1013.30 270.00 1.00 0.90 -1.40 999999.00 55000.00 102.00 999999.00 0.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 999999.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 9.00 
